card_identifier,categoryId,chapter,cleanName,directLowPrice,extCardType,extCharacterVersion,extClassification,extCostInk,extDescription,extFlavorText,extInkType,extInkwellIcononCard,extLoreValue,extMoveCost,extNumber,extPromoType,extProperty,extRarity,extStrength,extWillpower,groupId,highPrice,imageCount,imageUrl,lowPrice,marketPrice,midPrice,modifiedOn,name,productId,subTypeName,url
149/204 EN 4,71,2024,Olaf Carrot Enthusiast,,Character,Carrot Enthusiast,Floodborn;Ally,3,"<strong>Shift: Discard an item card</strong> <em>(You may discard an item card to play this on top of one of your characters named Olaf.)</em>
<br><strong>[Carrots All Around!]</strong> Whenever he quests, each of your other characters gets +Strength equal to this character's Strength this turn.",,Sapphire,Yes,2,,149/204,,Frozen,Uncommon,1,4,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547767_200w.jpg,0.06,0.29,0.33,2025-04-16T15:44:38.747,Olaf - Carrot Enthusiast,547767,Cold Foil,https://cpt.tcgcsv.com/m7p6
171/204 EN 4,71,2024,Aladdin Brave Rescuer,,Character,Brave Rescuer,Floodborn;Hero,3,"<strong>Shift: Discard a location card</strong> <em>(You may discard a location card to play this on top of one of your characters named Aladdin.)</em>
<br><strong>[Crashing Through]</strong> Whenever this character quests, you may banish chosen item.",,Steel,Yes,1,,171/204,,Aladdin,Uncommon,3,3,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547768_200w.jpg,0.01,0.07,0.15,2025-04-16T15:19:44.357,Aladdin - Brave Rescuer,547768,Normal,https://cpt.tcgcsv.com/n7p6
171/204 EN 4,71,2024,Aladdin Brave Rescuer,,Character,Brave Rescuer,Floodborn;Hero,3,"<strong>Shift: Discard a location card</strong> <em>(You may discard a location card to play this on top of one of your characters named Aladdin.)</em>
<br><strong>[Crashing Through]</strong> Whenever this character quests, you may banish chosen item.",,Steel,Yes,1,,171/204,,Aladdin,Uncommon,3,3,23474,11.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547768_200w.jpg,0.15,0.57,0.67,2025-04-16T15:19:44.357,Aladdin - Brave Rescuer,547768,Cold Foil,https://cpt.tcgcsv.com/n7p6
129/204 EN 4,71,2024,Be King Undisputed,,Action,,Song,4,"<em>(A character with cost 4 or more can [Exert] to sing this song for free.)</em>
<br>Each opponent chooses and banishes one of their characters.","<em>Respected, saluted</em>",Ruby,No,,,129/204,,Lion King,Rare,,,23474,8.78,1,https://tcgplayer-cdn.tcgplayer.com/product/547769_200w.jpg,0.1,0.29,0.5,2025-04-16T15:24:41.213,Be King Undisputed,547769,Normal,https://cpt.tcgcsv.com/p7p6
129/204 EN 4,71,2024,Be King Undisputed,,Action,,Song,4,"<em>(A character with cost 4 or more can [Exert] to sing this song for free.)</em>
<br>Each opponent chooses and banishes one of their characters.","<em>Respected, saluted</em>",Ruby,No,,,129/204,,Lion King,Rare,,,23474,11.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547769_200w.jpg,1.25,1.63,2.0,2025-04-16T15:24:41.213,Be King Undisputed,547769,Cold Foil,https://cpt.tcgcsv.com/p7p6
29/204 EN 4,71,2024,Lost in the Woods,,Action,,Song,4,"<em>(A character with cost 4 or more can [Exert] to sing this song for free.)</em>
<br>All opposing characters get -2 Strength until the start of your next turn.","<em>I'm left behind, wondering if I should follow</em>",Amber,Yes,,,29/204,,Frozen,Uncommon,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547770_200w.jpg,0.01,0.06,0.13,2025-04-16T15:38:25.667,Lost in the Woods,547770,Normal,https://cpt.tcgcsv.com/q7p6
29/204 EN 4,71,2024,Lost in the Woods,,Action,,Song,4,"<em>(A character with cost 4 or more can [Exert] to sing this song for free.)</em>
<br>All opposing characters get -2 Strength until the start of your next turn.","<em>I'm left behind, wondering if I should follow</em>",Amber,Yes,,,29/204,,Frozen,Uncommon,,,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547770_200w.jpg,0.08,0.27,0.3,2025-04-16T15:38:25.667,Lost in the Woods,547770,Cold Foil,https://cpt.tcgcsv.com/q7p6
164/204 EN 4,71,2024,Seldom All They Seem,,Action,,Song,2,"<em>(A character with cost 2 or more can [Exert] to sing this song for free.)</em>
<br>Chosen character gets -3 Strength this turn.",<em>I know you <br>I walked with you once upon a dream</em>,Sapphire,Yes,,,164/204,,Sleeping Beauty,Common,,,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547771_200w.jpg,0.05,0.12,0.2,2025-04-16T16:18:10.66,Seldom All They Seem,547771,Cold Foil,https://cpt.tcgcsv.com/r7p6
164/204 EN 4,71,2024,Seldom All They Seem,,Action,,Song,2,"<em>(A character with cost 2 or more can [Exert] to sing this song for free.)</em>
<br>Chosen character gets -3 Strength this turn.",<em>I know you <br>I walked with you once upon a dream</em>,Sapphire,Yes,,,164/204,,Sleeping Beauty,Common,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547771_200w.jpg,0.01,0.03,0.1,2025-04-16T16:18:10.66,Seldom All They Seem,547771,Normal,https://cpt.tcgcsv.com/r7p6
165/204 EN 4,71,2024,Treasures Untold,,Action,,Song,6,"<em>(A character with cost 6 or more can [Exert] to sing this song for free.)</em>
<br>Return up to 2 item cards from your discard into your hand.",<em>How many wonders can one cavern hold?</em>,Sapphire,Yes,,,165/204,,Little Mermaid,Rare,,,23474,15.55,1,https://tcgplayer-cdn.tcgplayer.com/product/547772_200w.jpg,0.15,0.46,0.53,2025-04-16T16:23:26.583,Treasures Untold,547772,Cold Foil,https://cpt.tcgcsv.com/s7p6
165/204 EN 4,71,2024,Treasures Untold,,Action,,Song,6,"<em>(A character with cost 6 or more can [Exert] to sing this song for free.)</em>
<br>Return up to 2 item cards from your discard into your hand.",<em>How many wonders can one cavern hold?</em>,Sapphire,Yes,,,165/204,,Little Mermaid,Rare,,,23474,11.66,1,https://tcgplayer-cdn.tcgplayer.com/product/547772_200w.jpg,0.04,0.14,0.25,2025-04-16T16:23:26.583,Treasures Untold,547772,Normal,https://cpt.tcgcsv.com/s7p6
3/204 EN 4,71,2024,Ariel Singing Mermaid,,Character,Singing Mermaid,Storyborn;Hero;Princess,4,<strong>Singer</strong> 7 <em>(This character counts as cost 7 to sing songs.)</em>,<em>âWatch and you'll seeâsome day l'Il be part of your world!â</em>,Amber,Yes,2,,3/204,,Little Mermaid,Rare,3,3,23474,7.67,1,https://tcgplayer-cdn.tcgplayer.com/product/547773_200w.jpg,0.49,0.64,0.94,2025-04-16T15:20:40.72,Ariel - Singing Mermaid,547773,Cold Foil,https://cpt.tcgcsv.com/t7p6
3/204 EN 4,71,2024,Ariel Singing Mermaid,,Character,Singing Mermaid,Storyborn;Hero;Princess,4,<strong>Singer</strong> 7 <em>(This character counts as cost 7 to sing songs.)</em>,<em>âWatch and you'll seeâsome day l'Il be part of your world!â</em>,Amber,Yes,2,,3/204,,Little Mermaid,Rare,3,3,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547773_200w.jpg,0.03,0.12,0.25,2025-04-16T15:20:40.72,Ariel - Singing Mermaid,547773,Normal,https://cpt.tcgcsv.com/t7p6
72/204 EN 4,71,2024,Gunther Interior Designer,,Character,Interior Designer,Dreamborn;Ally,4,"<strong>[Sad-Eyed Puppy]</strong> When this character is challenged and banished, each opponent chooses one of their characters and returns that card to their hand.","<em>""I hate to cover this trap door. It really pulls the room together!""</em>",Emerald,Yes,2,,72/204,,Tangled,Common,3,3,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547774_200w.jpg,0.01,0.02,0.1,2025-04-16T15:32:59.683,Gunther - Interior Designer,547774,Normal,https://cpt.tcgcsv.com/v7p6
72/204 EN 4,71,2024,Gunther Interior Designer,,Character,Interior Designer,Dreamborn;Ally,4,"<strong>[Sad-Eyed Puppy]</strong> When this character is challenged and banished, each opponent chooses one of their characters and returns that card to their hand.","<em>""I hate to cover this trap door. It really pulls the room together!""</em>",Emerald,Yes,2,,72/204,,Tangled,Common,3,3,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547774_200w.jpg,0.05,0.13,0.25,2025-04-16T15:32:59.683,Gunther - Interior Designer,547774,Cold Foil,https://cpt.tcgcsv.com/v7p6
91/204 EN 4,71,2024,Tor Florist,,Character,Florist,Dreamborn;Ally,5,,"<em>They say that his arrangements are exquisite, <br>His composites and bouquets are so divine. <br>But when the crowds try to come and visit, <br>There's always quite a fight to form a line.</em>",Emerald,Yes,1,,91/204,,Tangled,Common,4,7,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547775_200w.jpg,0.01,0.03,0.1,2025-04-16T16:23:11.413,Tor - Florist,547775,Normal,https://cpt.tcgcsv.com/w7p6
91/204 EN 4,71,2024,Tor Florist,,Character,Florist,Dreamborn;Ally,5,,"<em>They say that his arrangements are exquisite, <br>His composites and bouquets are so divine. <br>But when the crowds try to come and visit, <br>There's always quite a fight to form a line.</em>",Emerald,Yes,1,,91/204,,Tangled,Common,4,7,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547775_200w.jpg,0.01,0.14,0.24,2025-04-16T16:23:11.413,Tor - Florist,547775,Cold Foil,https://cpt.tcgcsv.com/w7p6
130/204 EN 4,71,2024,Brawl,,Action,,,3,Banish chosen character with 2 Strength or less.,<em>There are two ways to leave the Snuggly Ducklingâthe door or the window.</em>,Ruby,Yes,,,130/204,,Tangled,Common,,,23474,10.48,1,https://tcgplayer-cdn.tcgplayer.com/product/547776_200w.jpg,1.0,2.13,2.5,2025-04-16T15:25:10.227,Brawl,547776,Cold Foil,https://cpt.tcgcsv.com/x7p6
130/204 EN 4,71,2024,Brawl,,Action,,,3,Banish chosen character with 2 Strength or less.,<em>There are two ways to leave the Snuggly Ducklingâthe door or the window.</em>,Ruby,Yes,,,130/204,,Tangled,Common,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547776_200w.jpg,0.01,0.34,0.4,2025-04-16T15:25:10.227,Brawl,547776,Normal,https://cpt.tcgcsv.com/x7p6
135/204 EN 4,71,2024,Snuggly Duckling Disreputable Pub,,Location,,,2,"<strong>[Routine Ruckus]</strong> Whenever a character with 3 Strength or more challenges another character while here, gain 1 lore. If the challenging character has 6 Strength or more, gain 3 lore instead.",,Ruby,Yes,,2,135/204,,Tangled,Rare,,9,23474,9.68,1,https://tcgplayer-cdn.tcgplayer.com/product/547777_200w.jpg,0.03,0.14,0.25,2025-04-16T16:21:47.907,Snuggly Duckling - Disreputable Pub,547777,Normal,https://cpt.tcgcsv.com/z7p6
135/204 EN 4,71,2024,Snuggly Duckling Disreputable Pub,,Location,,,2,"<strong>[Routine Ruckus]</strong> Whenever a character with 3 Strength or more challenges another character while here, gain 1 lore. If the challenging character has 6 Strength or more, gain 3 lore instead.",,Ruby,Yes,,2,135/204,,Tangled,Rare,,9,23474,17.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547777_200w.jpg,0.29,0.5,0.61,2025-04-16T16:21:47.907,Snuggly Duckling - Disreputable Pub,547777,Cold Foil,https://cpt.tcgcsv.com/z7p6
124/204 EN 4,71,2024,Sisu Emboldened Warrior,,Character,Emboldened Warrior,Storyborn;Hero;Dragon;Deity,3,<strong>[Surge of Power]</strong> This character gets +1 Strength for each card in opponent's hands.,<em>Sometimes the only way to fight the unimaginable is with the incredible.</em>,Ruby,Yes,2,,124/204,,Raya and the Last Dragon,Rare,1,4,23474,501.82,1,https://tcgplayer-cdn.tcgplayer.com/product/547778_200w.jpg,0.64,0.88,1.68,2025-04-16T16:21:27.767,Sisu - Emboldened Warrior,547778,Normal,https://cpt.tcgcsv.com/B7p6
124/204 EN 4,71,2024,Sisu Emboldened Warrior,,Character,Emboldened Warrior,Storyborn;Hero;Dragon;Deity,3,<strong>[Surge of Power]</strong> This character gets +1 Strength for each card in opponent's hands.,<em>Sometimes the only way to fight the unimaginable is with the incredible.</em>,Ruby,Yes,2,,124/204,,Raya and the Last Dragon,Rare,1,4,23474,19.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547778_200w.jpg,4.0,6.26,6.8,2025-04-16T16:21:27.767,Sisu - Emboldened Warrior,547778,Cold Foil,https://cpt.tcgcsv.com/B7p6
192/204 EN 4,71,2024,Rajah Royal Protector,,Character,Royal Protector,Storyborn;Ally,4,"<strong>[Steady Gaze]</strong> While you have no cards in your hand, characters with cost 4 or less can't challenge this character.",<em>As regal as his namesake and just as powerful.</em>,Steel,Yes,2,,192/204,,Aladdin,Rare,3,4,23474,11.73,1,https://tcgplayer-cdn.tcgplayer.com/product/547779_200w.jpg,0.02,0.08,0.2,2025-04-16T16:16:13.3,Rajah - Royal Protector,547779,Normal,https://cpt.tcgcsv.com/C7p6
192/204 EN 4,71,2024,Rajah Royal Protector,,Character,Royal Protector,Storyborn;Ally,4,"<strong>[Steady Gaze]</strong> While you have no cards in your hand, characters with cost 4 or less can't challenge this character.",<em>As regal as his namesake and just as powerful.</em>,Steel,Yes,2,,192/204,,Aladdin,Rare,3,4,23474,4.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547779_200w.jpg,0.23,0.4,0.5,2025-04-16T16:16:13.3,Rajah - Royal Protector,547779,Cold Foil,https://cpt.tcgcsv.com/C7p6
110/204 EN 4,71,2024,Khan Beloved Steed,,Character,Beloved Steed,Storyborn;Ally,2,,"<em>As silent as a shadow and faster than the wind: brave Khan, the mightiest stallion.</em>",Ruby,Yes,1,,110/204,,Mulan,Uncommon,3,2,23474,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547780_200w.jpg,0.01,0.04,0.1,2025-04-16T15:36:34.85,Khan - Beloved Steed,547780,Normal,https://cpt.tcgcsv.com/D7p6
110/204 EN 4,71,2024,Khan Beloved Steed,,Character,Beloved Steed,Storyborn;Ally,2,,"<em>As silent as a shadow and faster than the wind: brave Khan, the mightiest stallion.</em>",Ruby,Yes,1,,110/204,,Mulan,Uncommon,3,2,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547780_200w.jpg,0.1,0.27,0.3,2025-04-16T15:36:34.85,Khan - Beloved Steed,547780,Cold Foil,https://cpt.tcgcsv.com/D7p6
77/204 EN 4,71,2024,Jaq Connoisseur of Climbing,,Character,Connoisseur of Climbing,Storyborn;Ally,3,"<strong>[Sneaky Idea]</strong> When you play this character, chosen opposing character gains <strong>Reckless</strong> during their next turn. <em>(They can't quest and must challenge if able.)</em>",<em>Teamwork makes the cheese work.</em>,Emerald,Yes,2,,77/204,,Cinderella,Common,1,4,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547781_200w.jpg,0.1,0.24,0.25,2025-04-16T15:35:36.637,Jaq - Connoisseur of Climbing,547781,Cold Foil,https://cpt.tcgcsv.com/F7p6
77/204 EN 4,71,2024,Jaq Connoisseur of Climbing,,Character,Connoisseur of Climbing,Storyborn;Ally,3,"<strong>[Sneaky Idea]</strong> When you play this character, chosen opposing character gains <strong>Reckless</strong> during their next turn. <em>(They can't quest and must challenge if able.)</em>",<em>Teamwork makes the cheese work.</em>,Emerald,Yes,2,,77/204,,Cinderella,Common,1,4,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547781_200w.jpg,0.01,0.03,0.1,2025-04-16T15:35:36.637,Jaq - Connoisseur of Climbing,547781,Normal,https://cpt.tcgcsv.com/F7p6
56/204 EN 4,71,2024,Tick Tock Ever Present Pursuer,,Character,Ever-Present Pursuer,Storyborn;Ally,6,<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>,"<em>""That cursed beast liked the taste of me so well he's followed me ever since..."" <br>âCaptain Hook</em>",Amethyst,Yes,1,,56/204,,Peter Pan,Common,4,7,23474,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547782_200w.jpg,0.01,0.03,0.1,2025-04-16T16:23:01.73,Tick-Tock - Ever-Present Pursuer,547782,Normal,https://cpt.tcgcsv.com/G7p6
56/204 EN 4,71,2024,Tick Tock Ever Present Pursuer,,Character,Ever-Present Pursuer,Storyborn;Ally,6,<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>,"<em>""That cursed beast liked the taste of me so well he's followed me ever since..."" <br>âCaptain Hook</em>",Amethyst,Yes,1,,56/204,,Peter Pan,Common,4,7,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547782_200w.jpg,0.03,0.14,0.25,2025-04-16T16:23:01.73,Tick-Tock - Ever-Present Pursuer,547782,Cold Foil,https://cpt.tcgcsv.com/G7p6
69/204 EN 4,71,2024,Cri Kee Lucky Cricket,,Character,Lucky Cricket,Storyborn;Ally,5,"<strong>[Spreading Good Fortune]</strong> When you play this character, your other characters get +3 Strength this turn.",<em>Everyone feels better just knowing he's around.</em>,Emerald,Yes,3,,69/204,,Mulan,Rare,3,4,23474,19.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547783_200w.jpg,3.05,5.91,6.08,2025-04-16T15:28:45.393,Cri-Kee - Lucky Cricket,547783,Cold Foil,https://cpt.tcgcsv.com/H7p6
69/204 EN 4,71,2024,Cri Kee Lucky Cricket,,Character,Lucky Cricket,Storyborn;Ally,5,"<strong>[Spreading Good Fortune]</strong> When you play this character, your other characters get +3 Strength this turn.",<em>Everyone feels better just knowing he's around.</em>,Emerald,Yes,3,,69/204,,Mulan,Rare,3,4,23474,12.64,1,https://tcgplayer-cdn.tcgplayer.com/product/547783_200w.jpg,0.22,0.65,0.79,2025-04-16T15:28:45.393,Cri-Kee - Lucky Cricket,547783,Normal,https://cpt.tcgcsv.com/H7p6
68/204 EN 4,71,2024,Ursulas Lair Eye of the Storm,,Location,,,3,"<strong>[Slippery Halls]</strong> Whenever a character is banished in a challenge while here, you may return them to your hand.
<br><strong>[Seat of Power]</strong> Characters named Ursula get +1 Lore while here.",,Amethyst,No,1,2,68/204,,Little Mermaid,Rare,,6,23474,12.59,1,https://tcgplayer-cdn.tcgplayer.com/product/547784_200w.jpg,0.01,0.13,0.25,2025-04-16T16:26:14.223,Ursula's Lair - Eye of the Storm,547784,Normal,https://cpt.tcgcsv.com/J7p6
68/204 EN 4,71,2024,Ursulas Lair Eye of the Storm,,Location,,,3,"<strong>[Slippery Halls]</strong> Whenever a character is banished in a challenge while here, you may return them to your hand.
<br><strong>[Seat of Power]</strong> Characters named Ursula get +1 Lore while here.",,Amethyst,No,1,2,68/204,,Little Mermaid,Rare,,6,23474,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547784_200w.jpg,0.19,0.34,0.49,2025-04-16T16:26:14.223,Ursula's Lair - Eye of the Storm,547784,Cold Foil,https://cpt.tcgcsv.com/J7p6
198/204 EN 4,71,2024,The Mob Song,,Action,,Song,10,"<strong>Sing Together</strong> 10 <em>(Any number of your or your teammates' characters with total cost 10 or more may [Exert] to sing this song for free.)</em>
<br>Deal 3 damage to up to 3 chosen characters and/or locations.",,Steel,No,,,198/204,,Beauty and the Beast,Uncommon,,,23474,19.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547841_200w.jpg,0.14,0.26,0.29,2025-04-16T16:22:15.697,The Mob Song,547841,Cold Foil,https://cpt.tcgcsv.com/R8p6
198/204 EN 4,71,2024,The Mob Song,,Action,,Song,10,"<strong>Sing Together</strong> 10 <em>(Any number of your or your teammates' characters with total cost 10 or more may [Exert] to sing this song for free.)</em>
<br>Deal 3 damage to up to 3 chosen characters and/or locations.",,Steel,No,,,198/204,,Beauty and the Beast,Uncommon,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547841_200w.jpg,0.01,0.06,0.15,2025-04-16T16:22:15.697,The Mob Song,547841,Normal,https://cpt.tcgcsv.com/R8p6
162/204 EN 4,71,2024,Dig a Little Deeper,,Action,,Song,8,"<strong>Sing Together</strong> 8 <em>(Any number of your or your teammates' characters with total cost 8 or more may [Exert] to sing this song for free.)</em>
<br>Look at the top 7 cards of your deck. Put 2 into your hand. Put the rest on the bottom of your deck in any order.",,Sapphire,No,,,162/204,,Princess and the Frog,Uncommon,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547842_200w.jpg,0.01,0.04,0.12,2025-04-16T15:29:44.107,Dig a Little Deeper,547842,Normal,https://cpt.tcgcsv.com/S8p6
162/204 EN 4,71,2024,Dig a Little Deeper,,Action,,Song,8,"<strong>Sing Together</strong> 8 <em>(Any number of your or your teammates' characters with total cost 8 or more may [Exert] to sing this song for free.)</em>
<br>Look at the top 7 cards of your deck. Put 2 into your hand. Put the rest on the bottom of your deck in any order.",,Sapphire,No,,,162/204,,Princess and the Frog,Uncommon,,,23474,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547842_200w.jpg,0.15,0.33,0.38,2025-04-16T15:29:44.107,Dig a Little Deeper,547842,Cold Foil,https://cpt.tcgcsv.com/S8p6
128/204 EN 4,71,2024,A Pirates Life,,Action,,Song,6,"<strong>Sing Together</strong> 6 <em>(Any number of your or your teammates' characters with total cost 6 or more may [Exert] to sing this song for free.)</em>
<br>Each opponent loses 2 lore. You gain 2 lore.",<em>Give me a career <br>As a buccaneer</em>,Ruby,Yes,,,128/204,,Peter Pan,Uncommon,,,23474,29.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547843_200w.jpg,7.0,8.02,9.81,2025-04-16T15:19:33.503,A Pirate's Life,547843,Cold Foil,https://cpt.tcgcsv.com/T8p6
128/204 EN 4,71,2024,A Pirates Life,,Action,,Song,6,"<strong>Sing Together</strong> 6 <em>(Any number of your or your teammates' characters with total cost 6 or more may [Exert] to sing this song for free.)</em>
<br>Each opponent loses 2 lore. You gain 2 lore.",<em>Give me a career <br>As a buccaneer</em>,Ruby,Yes,,,128/204,,Peter Pan,Uncommon,,,23474,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/547843_200w.jpg,0.07,0.26,0.25,2025-04-16T15:19:33.503,A Pirate's Life,547843,Normal,https://cpt.tcgcsv.com/T8p6
95/204 EN 4,71,2024,Under the Sea,,Action,,Song,8,"<strong>Sing Together</strong> 8 <em>(Any number of your or your teammates' characters with total cost 8 or more may [Exert] to sing this song for free.)</em>
<br>Put all opposing characters with 2 Strength or less on the bottom of their players' decks in any order.",<em>Such wonderful things surround you</em>,Emerald,No,,,95/204,,Little Mermaid,Rare,,,23474,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/547844_200w.jpg,0.15,0.31,0.45,2025-04-16T16:24:23.387,Under the Sea,547844,Normal,https://cpt.tcgcsv.com/V8p6
95/204 EN 4,71,2024,Under the Sea,,Action,,Song,8,"<strong>Sing Together</strong> 8 <em>(Any number of your or your teammates' characters with total cost 8 or more may [Exert] to sing this song for free.)</em>
<br>Put all opposing characters with 2 Strength or less on the bottom of their players' decks in any order.",<em>Such wonderful things surround you</em>,Emerald,No,,,95/204,,Little Mermaid,Rare,,,23474,24.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547844_200w.jpg,1.95,2.32,2.99,2025-04-16T16:24:23.387,Under the Sea,547844,Cold Foil,https://cpt.tcgcsv.com/V8p6
28/204 EN 4,71,2024,Look at This Family,,Action,,Song,7,"<strong>Sing Together</strong> 7 <em>(Any number of your or your teammates' characters with total cost 7 or more may [Exert] to sing this song for free.)</em>
<br>Look at the top 5 cards of your deck. You may reveal up to 2 character cards and put them into your hand. Put the rest on the bottom of your deck in any order.",,Amber,Yes,,,28/204,,Encanto,Rare,,,23474,17.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547845_200w.jpg,0.35,0.71,0.72,2025-04-16T15:38:14.69,Look at This Family,547845,Cold Foil,https://cpt.tcgcsv.com/W8p6
28/204 EN 4,71,2024,Look at This Family,,Action,,Song,7,"<strong>Sing Together</strong> 7 <em>(Any number of your or your teammates' characters with total cost 7 or more may [Exert] to sing this song for free.)</em>
<br>Look at the top 5 cards of your deck. You may reveal up to 2 character cards and put them into your hand. Put the rest on the bottom of your deck in any order.",,Amber,Yes,,,28/204,,Encanto,Rare,,,23474,4.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547845_200w.jpg,0.05,0.17,0.25,2025-04-16T15:38:14.69,Look at This Family,547845,Normal,https://cpt.tcgcsv.com/W8p6
61/204 EN 4,71,2024,Second Star to the Right,,Action,,Song,10,"<strong>Sing Together</strong> 10 <em>(Any number of your or your teammates' characters with total cost 10 or more may [Exert] to sing this song for free.)</em>
<br>Chosen player draws 5 cards.",<em>Lead us to the land we dream of</em>,Amethyst,No,,,61/204,,Peter Pan,Rare,,,23474,12.62,1,https://tcgplayer-cdn.tcgplayer.com/product/547846_200w.jpg,0.02,0.14,0.23,2025-04-16T16:18:00.283,Second Star to the Right,547846,Normal,https://cpt.tcgcsv.com/X8p6
61/204 EN 4,71,2024,Second Star to the Right,,Action,,Song,10,"<strong>Sing Together</strong> 10 <em>(Any number of your or your teammates' characters with total cost 10 or more may [Exert] to sing this song for free.)</em>
<br>Chosen player draws 5 cards.",<em>Lead us to the land we dream of</em>,Amethyst,No,,,61/204,,Peter Pan,Rare,,,23474,17.99,1,https://tcgplayer-cdn.tcgplayer.com/product/547846_200w.jpg,0.29,0.59,0.68,2025-04-16T16:18:00.283,Second Star to the Right,547846,Cold Foil,https://cpt.tcgcsv.com/X8p6
42/204 EN 4,71,2024,Elsa Storm Chaser,,Character,Storm Chaser,Storyborn;Hero;Queen;Sorcerer,3,<strong>[Tempest]</strong> [Exert] â Chosen character gains <strong>Challenger</strong> +2 and <strong>Rush</strong> this turn. <em>(They get +2 Strength while challenging. They can challenge the turn they're played.)</em>,"<em>After Elsa dispersed Ursula's storm, Anna was nowhere to be found.</em>",Amethyst,No,1,,42/204,,Frozen,Rare,1,4,23474,18.49,1,https://tcgplayer-cdn.tcgplayer.com/product/547847_200w.jpg,0.25,0.61,0.72,2025-04-16T15:27:45.277,Elsa - Storm Chaser,547847,Cold Foil,https://cpt.tcgcsv.com/Z8p6
42/204 EN 4,71,2024,Elsa Storm Chaser,,Character,Storm Chaser,Storyborn;Hero;Queen;Sorcerer,3,<strong>[Tempest]</strong> [Exert] â Chosen character gains <strong>Challenger</strong> +2 and <strong>Rush</strong> this turn. <em>(They get +2 Strength while challenging. They can challenge the turn they're played.)</em>,"<em>After Elsa dispersed Ursula's storm, Anna was nowhere to be found.</em>",Amethyst,No,1,,42/204,,Frozen,Rare,1,4,23474,14.64,1,https://tcgplayer-cdn.tcgplayer.com/product/547847_200w.jpg,0.01,0.15,0.22,2025-04-16T15:27:45.277,Elsa - Storm Chaser,547847,Normal,https://cpt.tcgcsv.com/Z8p6
131/204 EN 4,71,2024,Imperial Proclamation,,Item,,,1,"<strong>[Call to the Front]</strong> Whenever one of your characters challenges another character, you pay 1 Ink less for the next character you play this turn.","<em>""By order of the Emperor, one man from every family must serve in the Imperial Army."" <br>âChi Fu</em>",Ruby,Yes,,,131/204,,Mulan,Rare,,,23474,4.2,1,https://tcgplayer-cdn.tcgplayer.com/product/548191_200w.jpg,0.25,0.48,0.8,2025-04-16T15:35:16.853,Imperial Proclamation,548191,Cold Foil,https://cpt.tcgcsv.com/Rhp6
131/204 EN 4,71,2024,Imperial Proclamation,,Item,,,1,"<strong>[Call to the Front]</strong> Whenever one of your characters challenges another character, you pay 1 Ink less for the next character you play this turn.","<em>""By order of the Emperor, one man from every family must serve in the Imperial Army."" <br>âChi Fu</em>",Ruby,Yes,,,131/204,,Mulan,Rare,,,23474,6.9,1,https://tcgplayer-cdn.tcgplayer.com/product/548191_200w.jpg,0.05,0.24,0.25,2025-04-16T15:35:16.853,Imperial Proclamation,548191,Normal,https://cpt.tcgcsv.com/Rhp6
